ISIN,SYMBOL,SERIES,TYPE,HAIRCUT,NAV
INF200KA1U10,148759,DR,OMF,10.72,24.28
INF789F01372,102401,GR,OMF,9.21,198.11
INF200KA1S48,148691,DP,OMF,9.00,19.99
INF760K01308,100600,DP,OMF,9.00,12.36
INF846K01644,112354,GR,OMF,9.00,32.87
INF846K01651,112355,DP,OMF,9.00,10.09
INF846K01669,112355,DR,OMF,9.00,10.09
INF846K01677,112369,DP,OMF,9.00,10.41
INF846K01685,112369,DR,OMF,9.00,10.41
INF109KC1F75,147663,DP,OMF,12.25,29.56
INF846K01VS4,135125,DR,OMF,9.00,11.54
INF760K01FZ5,118311,DP,OMF,9.00,16.05
INF174V01CL3,153675,GR,OMF,9.00,10.82
INF846K01545,112215,DR,OMF,9.00,1013.25
INF846K01537,112214,GR,OMF,9.00,3293.64
INF846K01578,112217,DP,OMF,9.00,1012.19
INF846K01586,112217,DR,OMF,9.00,1012.19
INF846K01560,112216,DR,OMF,9.00,1012.90
INF109K1A286,153613,GR,OMF,9.00,9.34
INF846K01479,112717,GR,OMF,9.00,3087.97
INF277K016Z6,148951,DR,OMF,9.00,21.38
INF843K01KO3,140356,DP,OMF,9.00,31.10
INF226401018,153738,GR,OMF,9.00,9.99
INF846K01149,112322,DP,OMF,9.00,23.40
INF666M01KW7,153710,GR,OMF,9.00,9.55
INF754K01MI0,142384,DP,OMF,10.12,31.33
INF760K01DC9,109371,GR,OMF,9.00,4025.76
INF740K01250,106597,GR,OMF,16.28,49.27
INF336L01PF3,148410,DP,OMF,12.25,18.48
INF200KA1U36,148761,DP,OMF,10.65,25.24
INF109KC1Q80,148989,GR,OMF,9.00,19.78
INF109K01GV2,114240,DP,OMF,9.00,11.30
INF109K01423,100351,DR,OMF,9.00,77.93
INF109K01EZ8,100367,DP,OMF,9.00,12.51
INF109K01FD2,101351,DP,OMF,9.00,10.99
INF109K01DX5,100355,DP,OMF,9.00,43.41
INF109K01EF0,104681,DP,OMF,9.00,15.42
INF109K01ER5,102331,DP,OMF,9.00,13.77
INF251K01894,150185,GR,OMF,9.00,217.40
INF251K01910,150186,DP,OMF,9.66,21.21
INF251K01902,150186,DR,OMF,9.66,21.21
INF082J01051,103491,DR,OMF,9.00,124.06
INF846K011A2,148992,GR,OMF,9.00,16.01
INF179K01764,101084,DR,GMF,10.00,12.28
INF179K01AB0,102148,DR,OMF,9.00,13.51
INF179K01AL9,101586,DR,OMF,9.00,12.28
INF251K01PC3,150254,DR,OMF,9.00,10.57
INF174V01523,142108,DP,OMF,9.92,31.71
INF843K01351,140232,DP,GMF,10.00,28.38
INF179K01889,101873,DR,OMF,9.00,12.74
INF179K01905,101990,DR,OMF,9.00,10.13
INF179K01467,105543,DR,OMF,9.00,10.15
INF179K01418,101765,DR,OMF,9.00,35.89
INF740K01OH7,119252,GR,OMF,10.09,103.75
INF209K01504,103476,GR,OMF,9.59,107.11
INF109K01IO3,113137,DR,OMF,9.00,11.04
INF109K01BB5,103312,GR,OMF,9.00,166.13
INF209K01AC3,100058,DP,GMF,10.00,82.83
INF251K01OY0,150261,DP,OMF,9.00,15.50
INF769K01GV3,148622,DR,OMF,9.00,21.74
INF843K01062,140173,DR,OMF,9.00,33.97
INF251K01PR1,150267,DR,OMF,9.40,18.49
INF174V01473,142109,GR,OMF,9.52,36.46
INF205KA1338,148751,GR,OMF,9.00,17.95
INF194K01BY9,114476,GR,OMF,10.98,50.49
INF194K01CA7,114477,DR,OMF,11.58,37.63
INF179K01558,102761,DP,OMF,9.00,23.51
INF109K01BO8,109740,GR,OMF,9.00,42.28
INF769K01HV1,149789,DP,OMF,9.00,19.99
INF761K01GY4,153728,GR,OMF,9.00,10.36
INF194KB1KC2,153974,GR,OMF,9.00,10.67
INF179K01VK7,118950,GR,OMF,9.00,264.65
INF090I01GD6,118538,DP,OMF,9.53,42.22
INF179K01566,102761,DR,OMF,9.00,23.51
INF846K01VP0,135123,DP,OMF,9.00,11.12
INF846K012B8,149048,GR,OMF,9.00,1390.94
INF200K01AN9,101002,GR,GMF,10.00,66.47
INF204KB17Y2,148664,DP,OMF,9.00,24.70
INF226401026,153739,GR,OMF,9.00,9.86
INF336L01NZ6,146769,DP,OMF,12.18,20.47
INF194K01508,108800,DR,OMF,9.00,21.22
INF754K01IN8,141933,DP,OMF,9.00,16.59
INF109KC1LH2,145078,DP,OMF,10.84,21.86
INF194KA12C4,139584,DP,GMF,10.00,1.81
INF336L01PG1,148410,DR,OMF,12.25,18.48
INF109K01365,100365,GR,OMF,9.00,92.78
INF955L01JS6,148472,DP,OMF,10.71,17.82
INF740KA1WI4,153588,GR,OMF,9.00,6.70
INF109K01654,101758,GR,OMF,9.00,64.08
INF109K01480,100356,GR,OMF,9.00,405.32
INF109K01TM4,115834,DP,OMF,12.99,42.99
INF789F01653,102509,DR,GMF,10.00,39.36
INF879O01308,153964,DR,OMF,9.00,89.84
INF277K01Y86,135794,GR,OMF,9.00,44.41
INF247L01965,147701,GR,OMF,10.91,36.07
INF22M001168,154082,GR,OMF,9.00,9.95
INF846K01Z87,148993,GR,OMF,9.00,17.33
INF277K015Z8,148947,GR,OMF,9.00,21.38
INF247L01999,147704,GR,OMF,10.84,39.72
INF109K01BF6,104683,GR,OMF,9.00,36.37
INF846K013A8,148995,DR,OMF,9.00,16.01
INF760K01233,112153,DR,OMF,9.00,45.55
INF179KB1MI4,136463,GR,OMF,9.00,37.16
INF251K01VM0,154194,GR,OMF,9.00,10.24
INF769K01HG2,148929,GR,OMF,13.13,38.11
INF846K01S29,147666,GR,OMF,9.00,22.43
INF173K01965,149666,DR,OMF,9.00,62.43
INF174V01317,141224,GR,OMF,9.33,37.86
INF194K01Z51,118478,DP,OMF,9.00,28.13
INF846K01VR6,135125,DP,OMF,9.00,11.54
INF251K01PQ3,150268,GR,OMF,9.00,29.97
INF917K01RJ0,151145,DR,OMF,11.58,27.62
INF200K01404,100645,DP,OMF,9.00,173.36
INF247L01ER1,153367,DR,OMF,9.00,13.74
INF200K01AO7,101003,DP,GMF,10.00,21.62
INF769K01GT7,148622,DP,OMF,9.00,21.74
INF846K01XR2,139521,DP,OMF,9.00,12.11
INF843K01KP0,140356,DR,OMF,9.00,31.10
INF194K01409,108595,DP,OMF,9.00,46.67
INF789F01646,102509,DP,GMF,10.00,39.36
INF200KB1597,153323,GR,OMF,9.00,6.48
INF109K01FN1,100353,DP,OMF,9.00,21.23
INF209K01WH6,119514,GR,OMF,9.66,119.13
INF109K01FL5,103313,DP,OMF,9.00,37.45
INF251K01OZ7,150260,GR,OMF,9.00,32.40
INF204KC1DG5,152881,GR,OMF,9.00,8.41
INF740K01AC7,113032,DR,OMF,9.33,20.22
INF846K013X0,152805,GR,OMF,9.00,9.40
INF955L01JR8,148471,GR,OMF,9.00,27.03
INF251K01PT7,150266,GR,OMF,9.00,33.65
INF109K01GU4,114239,GR,OMF,9.00,34.43
INF109K01GW0,114240,DR,OMF,9.00,11.30
INF769K01PS0,153985,GR,OMF,9.00,11.08
INF209KB1O74,147847,DP,OMF,12.65,26.12
INF090I01841,103151,GR,OMF,9.00,259.45
INF209K01CE5,100034,DR,OMF,9.26,135.06
INF740K01144,102435,DR,OMF,11.11,31.42
INF740K01AM6,113153,DR,OMF,11.18,59.57
INF174KA1FQ7,148662,GR,OMF,11.63,28.96
INF740K01086,103820,DR,OMF,9.79,36.29
INF109KC1F91,147662,GR,OMF,10.84,50.12
INF740K01110,104482,DR,OMF,10.12,29.09
INF740K01AF0,101305,DR,OMF,9.00,12.29
INF740K01AG8,101306,DR,OMF,9.00,11.64
INF846K01J46,145110,GR,OMF,9.00,38.06
INF109KC1R30,148991,DR,OMF,9.40,17.70
INF769K01QJ7,154218,GR,OMF,9.00,9.98
INF760K01282,100601,GR,OMF,9.00,99.08
INF200KA1S89,148684,DP,OMF,9.00,19.24
INF173K01957,149666,DP,OMF,9.00,62.43
INF209KA1YH6,133513,GR,OMF,9.00,36.95
INF204KA16G3,134925,DP,OMF,9.73,45.47
INF846K014A6,149049,GR,OMF,9.00,1415.35
INF174KA1YY2,154151,GR,OMF,9.00,10.35
INF209K01XP7,119605,GR,GMF,10.00,89.56
INF740K01177,104773,DR,OMF,9.00,22.05
INF740K01QC3,119029,DR,OMF,11.71,37.36
INF760K01241,112152,GR,OMF,9.00,106.02
INF846K01Z46,148955,DR,OMF,11.05,19.16
INF277K013Z3,148051,DR,OMF,9.00,25.19
INF740K01LP6,117691,GR,OMF,10.09,93.89
INF846K01T02,147823,GR,OMF,9.00,18.19
INF740KA1YE9,154167,GR,OMF,9.00,9.84
INF173K01205,149531,DR,OMF,9.00,38.42
INF740KA1PP3,148595,GR,OMF,9.00,24.47
INF917K01247,151033,DR,OMF,11.91,86.39
INF917K01254,151034,GR,OMF,10.71,460.20
INF277K012Z5,148050,GR,OMF,9.00,25.19
INF789F01356,102402,DP,OMF,9.21,77.10
INF179K01VJ9,118949,DR,OMF,9.00,31.47
INF200KB1AD3,154175,GR,OMF,9.00,10.25
INF336L01NV5,146772,GR,OMF,10.12,32.63
INF917K01114,151042,DP,OMF,9.00,11.24
INF917K01130,151043,GR,OMF,9.00,34.23
INF209KB1O90,147845,DP,OMF,12.65,30.57
INF754K01MN0,142386,DR,OMF,10.12,33.96
INF769K01DU2,142642,GR,OMF,9.00,16.56
INF090I01GC8,118539,GR,OMF,9.00,289.54
INF090I01767,100521,DR,OMF,9.20,37.29
INF917K01551,151038,DR,OMF,12.51,36.69
INF917K01536,151037,GR,OMF,11.51,50.64
INF277K01PO3,119244,DP,OMF,11.04,98.71
INF109K01U84,120686,DR,OMF,12.99,44.64
INF200K01VR6,120576,GR,OMF,9.00,287.94
INF209KB1O09,147408,DP,OMF,9.00,22.90
INF090I01FF3,118536,DP,OMF,9.20,41.92
INF754K01ML4,142388,GR,OMF,10.12,33.96
INF174K01401,114858,DR,OMF,9.00,12.31
INF582M01104,115270,GR,OMF,9.00,51.91
INF251K01OW4,150258,GR,OMF,9.00,27.91
INF173K01940,149667,GR,OMF,9.00,381.42
INF903J01546,103743,DP,OMF,9.00,23.91
INF903J01553,103743,DR,OMF,9.00,23.91
INF903J01561,102142,GR,OMF,9.00,91.48
INF109KC1D69,147345,GR,OMF,9.00,29.92
INF846K01S52,147665,GR,OMF,9.00,21.31
INF760K01AQ5,112378,DR,OMF,9.00,13.42
INF843K01054,140173,DP,OMF,9.00,33.97
INF740KA1PM0,148594,GR,OMF,9.00,23.44
INF769K01GU5,148621,GR,OMF,9.00,21.71
INF174V01333,141225,DP,OMF,9.79,25.82
INF205K01KR8,120401,GR,OMF,9.00,36.84
INF843K01KK1,140353,GR,OMF,9.00,45.14
INF179K01GF8,107524,GR,OMF,9.13,48.10
INF789F01679,100806,DP,OMF,9.00,251.29
INF903J01F92,129212,GR,OMF,9.52,111.43
INF846K01Z53,148953,GR,OMF,11.12,18.21
INF251K01PD1,150254,DP,OMF,9.00,10.57
INF082J01267,141069,DR,OMF,9.00,117.30
INF179K01VI1,118949,DP,OMF,9.00,31.47
INF204K01IZ8,113346,DP,OMF,9.00,16.85
INF204K01JA9,113346,DR,OMF,9.00,16.85
INF204K01IY1,113345,GR,OMF,9.00,28.12
INF843K01377,140230,GR,GMF,10.00,25.81
INF754K01251,112118,DP,OMF,9.00,20.96
INF754K01269,112118,DR,OMF,9.00,20.96
INF754K01285,112117,GR,OMF,9.00,52.18
INF174K01LO1,119776,DP,OMF,9.00,269.24
INF174K01484,102573,DP,OMF,9.00,246.34
INF879O01167,148961,DP,OMF,9.00,11.02
INF663L01T43,147600,GR,GMF,5.00,1400.03
INF173K01DJ0,149521,DP,OMF,9.00,1101.56
INF740KA1NS2,147304,DR,OMF,9.33,16.81
INF663L01W30,149020,GR,OMF,9.00,17.49
INF209KB1E84,146407,GR,OMF,9.00,23.00
INF173K01FU2,149525,DR,OMF,9.00,1123.29
INF174K01LN3,119777,GR,OMF,9.00,274.17
INF109KC1YA0,146950,GR,OMF,9.00,24.82
INF179KC1BO4,149180,GR,OMF,9.00,21.23
INF173K01FF3,149718,DP,OMF,9.00,17.67
INF179K01DD0,113071,DP,OMF,9.00,10.57
INF179K01DC2,113070,GR,OMF,9.00,34.35
INF179K01CV4,113048,DP,OMF,9.00,10.23
INF277KA1091,149003,GR,OMF,9.00,13.55
INF173K01CU9,149535,GR,OMF,9.00,2829.09
INF173K01HI3,149539,GR,OMF,9.00,3123.37
INF174V01812,147565,GR,GMF,5.00,1402.14
INF109KA1UA0,129312,GR,OMF,9.00,60.14
INF879O01209,148959,GR,OMF,9.00,15.86
INF277KA1026,149007,GR,OMF,9.00,13.85
INF174K01179,114457,DP,OMF,9.00,72.56
INF277K01972,101548,GR,OMF,9.00,50.26
INF209K01DG8,111521,DR,OMF,9.00,10.74
INF204K01893,101864,DP,OMF,9.60,69.24
INF189A01038,100650,DP,OMF,9.00,51.39
INF109K01AN2,102528,GR,OMF,10.05,336.30
INF109K01621,101706,DR,OMF,9.20,34.17
INF200K01AI9,101952,DP,GMF,10.00,20.74
INF879O01068,143269,GR,GMF,10.00,1551.73
INF200K01909,100929,DP,OMF,9.00,26.96
INF200K01222,103215,GR,OMF,9.00,106.72
INF200K01388,102765,DP,OMF,9.00,70.38
INF200K01263,103114,DR,OMF,9.00,119.44
INF200K01578,102942,DP,OMF,9.00,98.75
INF200K01586,102942,DR,OMF,9.00,98.75
INF200K01560,102941,GR,OMF,9.00,241.67
INF200K01693,102506,DP,OMF,9.00,22.19
INF200K01701,102506,DR,OMF,9.00,22.19
INF200K01685,102505,GR,OMF,9.00,49.09
INF200K01669,102860,DP,GMF,10.00,16.23
INF200K01677,102860,DR,GMF,10.00,16.23
INF789F1A538,144339,GR,OMF,9.00,17.79
INF200K01610,100638,DP,OMF,9.00,19.30
INF200K01628,100638,DR,OMF,9.00,19.30
INF200K01594,100639,GR,OMF,9.00,73.79
INF200K01917,100929,DR,OMF,9.00,26.96
INF109K01Q23,120191,DR,GMF,10.00,192.61
INF879O01076,143262,DP,GMF,10.00,1003.99
INF200K01859,100968,GR,OMF,9.00,76.43
INF200K01867,100927,DP,OMF,9.00,21.46
INF200K01875,100927,DR,OMF,9.00,21.46
INF209K01751,101818,DP,OMF,9.00,69.98
INF209K01769,101816,DP,OMF,9.00,16.46
INF209K01801,111521,DP,OMF,9.00,10.74
INF209K01819,102766,DP,OMF,9.00,10.78
INF209K01DH6,102766,DR,OMF,9.00,10.78
INF209K01942,101844,GR,OMF,9.00,50.46
INF209K01975,101843,DP,OMF,9.00,15.07
INF209K01DL8,103183,DR,OMF,9.00,12.67
INF204K01950,102432,GR,OMF,9.00,555.04
INF204K01943,102433,DR,OMF,9.00,119.86
INF204K01968,102431,GR,OMF,9.00,555.04
INF204K01AD2,101263,GR,OMF,10.12,384.49
INF204K01398,100379,GR,OMF,9.00,249.89
INF200K01123,101551,DR,OMF,9.00,66.40
INF200K01107,102885,GR,OMF,9.00,313.35
INF200K01198,101295,DP,OMF,9.00,74.13
INF200K01214,104523,GR,OMF,9.00,237.02
INF200K01AJ7,101952,DR,GMF,10.00,20.74
INF179K01913,101989,GR,OMF,9.00,59.93
INF200K01990,100999,DP,GMF,10.00,21.04
INF200K01AA6,100999,DR,GMF,10.00,21.04
INF200K01982,101001,GR,GMF,10.00,68.41
INF109K01BU5,109445,GR,OMF,9.00,132.96
INF109K01BV3,109446,DR,OMF,12.65,25.38
INF109K01AD3,102595,DR,OMF,9.20,34.81
INF109K01BG4,104686,DR,OMF,9.00,18.10
INF109K01BH2,104685,GR,OMF,9.00,77.57
INF109K01AL6,102529,DR,OMF,11.11,43.58
INF109K01431,100349,GR,OMF,9.00,1014.99
INF109K01449,100348,DR,OMF,9.00,29.78
INF109K01AT9,103150,DR,OMF,10.31,28.84
INF109K01613,101228,GR,OMF,9.00,848.64
INF760K01EI4,118278,GR,OMF,9.00,290.19
INF179K01947,100123,DP,OMF,9.00,11.53
INF179K01962,100124,GR,OMF,9.00,60.65
INF179K01AK1,101586,DP,OMF,9.00,12.28
INF179K01AQ8,102947,DP,OMF,9.00,15.12
INF204K01919,101863,GR,OMF,9.00,653.01
INF204K01927,101862,GR,OMF,9.00,653.01
INF204K01554,106240,GR,OMF,9.00,89.75
INF204K01539,106236,DP,OMF,9.00,26.24
INF204K01547,106236,DR,OMF,9.00,26.24
INF204K01562,106235,GR,OMF,9.00,89.75
INF204K01471,101162,GR,OMF,9.00,302.37
INF209K01AJ8,103166,GR,OMF,9.00,1886.59
INF209K01AQ3,103165,DP,OMF,9.00,162.53
INF209K01DT1,103165,DR,OMF,9.00,162.53
INF209K01BS7,103154,DP,OMF,9.00,169.34
INF209K01EE1,103154,DR,OMF,9.00,169.34
INF209K01BT5,103155,GR,OMF,9.00,1518.13
INF209K01314,100063,DP,OMF,9.00,206.59
INF209K01355,101591,DP,OMF,9.39,58.12
INF209K01785,103178,GR,OMF,9.00,119.26
INF209K01DK0,101843,DR,OMF,9.00,15.07
INF179K01814,100120,DP,OMF,9.00,36.40
INF179K01830,100119,GR,OMF,9.00,521.24
INF179K01772,101084,DP,GMF,10.00,12.28
INF179K01756,101083,GR,GMF,10.00,57.50
INF677K01015,151111,DR,OMF,10.25,49.31
INF677K01023,151110,GR,OMF,9.07,113.78
INF179K01871,101873,DP,OMF,9.00,12.74
INF179K01848,101872,GR,OMF,9.00,93.10
INF179K01897,101990,DP,OMF,9.00,10.13
INF179K01400,101765,DP,OMF,9.00,35.89
INF179K01426,101764,GR,OMF,9.00,770.70
INF209K01256,112087,DP,OMF,9.00,11.05
INF209K01264,112088,GR,OMF,9.00,28.14
INF209K01CL0,100063,DR,OMF,9.00,206.59
INF209K01322,100064,GR,OMF,9.00,1284.60
INF209K01363,101592,GR,OMF,9.00,833.36
INF209K01397,101737,DP,OMF,9.00,24.93
INF209K01CP1,101737,DR,OMF,9.00,24.93
INF209K01405,101738,GR,OMF,9.00,446.16
INF209K01454,103308,DP,OMF,11.38,24.57
INF209K01462,103309,GR,OMF,9.00,143.90
INF209K01579,100038,GR,OMF,9.00,130.16
INF209K01587,100037,DP,OMF,9.00,13.11
INF209K01CY3,100037,DR,OMF,9.00,13.11
INF209K01595,111811,DP,OMF,9.00,14.05
INF209K01CZ0,111811,DR,OMF,9.00,14.05
INF209K01603,111803,GR,OMF,9.00,43.51
INF209K01DA1,111812,DR,OMF,9.00,16.52
INF204K01307,100375,DR,OMF,10.78,120.73
INF204K01323,100377,GR,OMF,9.66,4489.39
INF204K01EF9,100856,GR,OMF,9.00,63.50
INF204K01FE9,102173,DP,OMF,9.00,11.31
INF204K01FF6,102173,DR,OMF,9.00,11.31
INF204K01FD1,102172,GR,OMF,9.00,61.55
INF204K01GB3,103085,GR,OMF,9.00,224.40
INF204K01GK4,103196,GR,OMF,9.00,131.28
INF204K01406,100380,GR,OMF,9.00,1483.67
INF204K01372,100378,DP,OMF,9.79,61.66
INF204K01380,100378,DR,OMF,9.79,61.66
INF789F01448,103025,DP,OMF,9.00,32.90
INF789F01455,103025,DR,OMF,9.00,32.90
INF789F01463,103026,GR,OMF,9.00,174.80
INF789F01752,102395,GR,OMF,9.33,146.08
INF209K01EC5,103173,DR,OMF,9.00,38.01
INF789F01307,100685,DP,OMF,9.00,39.66
INF789F01315,100685,DR,OMF,9.00,39.66
INF789F01323,100684,GR,OMF,9.00,404.48
INF789F01380,100742,DP,OMF,9.00,19.54
INF209K01VF2,120539,GR,OMF,9.73,157.26
INF843K01138,140242,GR,OMF,12.76,64.47
INF247L01AH0,148382,GR,OMF,9.27,31.61
INF209K01140,103168,GR,OMF,9.67,138.38
INF740KA1LH9,145455,DP,OMF,9.27,27.85
INF109K01CA5,111958,DR,OMF,9.00,27.73
INF109K01BZ4,111957,GR,OMF,9.00,94.14
INF740KA1LI7,145455,DR,OMF,9.27,27.85
INF336L01OM2,147289,DR,GMF,10.00,1000.01
INF109K01Z48,120594,GR,OMF,9.21,181.40
INF205K01DN2,107353,GR,OMF,9.08,129.66
INF209K01P49,120538,DP,OMF,12.66,47.15
INF754K01LB7,148063,GR,OMF,13.14,43.51
INF336L01OF6,147287,GR,GMF,5.00,1427.72
INF174KA1EL1,147472,DR,OMF,9.00,27.11
INF205K01MS2,120413,GR,OMF,9.01,156.02
INF769K01937,107705,GR,OMF,9.00,2396.07
INF251K01HM9,150188,DR,OMF,9.59,25.77
INF769K01BO9,118840,GR,OMF,9.00,2625.84
INF277K01642,102326,DR,OMF,9.00,120.50
INF917K01IN1,151129,GR,OMF,9.00,51.28
INF251K01HN7,150187,GR,OMF,9.00,253.63
INF109K01Z63,120185,DR,OMF,9.00,82.72
INF277K01626,102328,GR,OMF,9.00,454.63
INF740KA1LE6,145453,DP,OMF,9.13,24.96
INF109K01Z30,120595,DR,OMF,9.60,110.75
INF740KA1LF3,145453,DR,OMF,9.13,24.96
INF277K01PX4,119177,DR,OMF,9.00,167.61
INF917K01KY4,151127,GR,OMF,9.00,43.72
INF109K01FM3,111958,DP,OMF,9.00,27.73
INF740KA1LD8,145456,GR,OMF,9.00,43.09
INF109K01E43,117619,DP,OMF,9.00,73.51
INF209K01CD7,103167,DR,OMF,12.66,34.33
INF174KA1194,144334,DP,OMF,9.00,23.00
INF277K01PW6,119177,DP,OMF,9.00,167.61
INF109K01Z55,120185,DP,OMF,9.00,82.72
INF843K01039,140226,DR,OMF,9.72,61.93
INF205K01MR4,120412,DR,OMF,9.08,141.18
INF754K01LC5,148064,GR,OMF,13.14,40.98
INF174KA1210,144335,GR,OMF,9.00,23.00
INF109K01E35,117620,GR,OMF,9.00,73.51
INF247L01AG2,148381,GR,OMF,9.34,32.75
INF277K01DS0,102326,DP,OMF,9.00,120.50
INF277K01Z77,135800,GR,OMF,10.25,44.13
INF179KB1HR5,101993,GR,GMF,10.00,6093.21
INF179KB1HS3,101996,GR,GMF,5.00,4001.67
INF179KB1HM6,100876,DP,GMF,10.00,1027.36
INF179KB1HL8,100876,DR,GMF,10.00,1027.36
INF179KB1HK0,100868,GR,GMF,10.00,5446.73
INF204K01FW1,112936,GR,OMF,9.00,106.21
INF200KB1480,153152,DP,OMF,9.00,9.61
INF2F0001248,153897,GR,OMF,9.00,9.58
INF789F01XA0,120716,GR,OMF,9.00,168.59
INF740KA1TR1,152207,DP,OMF,9.00,13.02
INF251K01HL1,150188,DP,OMF,9.59,25.77
INF109K018N2,120722,GR,OMF,9.00,109.04
INF109K01514,115294,DR,OMF,10.78,50.60
INF109K01Z71,120186,GR,OMF,9.00,82.73
INF174KA1202,144334,DR,OMF,9.00,23.00
INF917K01IM3,151128,DP,OMF,9.00,22.00
INF209K01132,103167,DP,OMF,12.66,34.33
INF917K01KX6,151126,DR,OMF,9.00,18.29
INF109K01FO9,115294,DP,OMF,10.78,50.60
INF843K01021,140226,DP,OMF,9.72,61.93
INF109K01Z22,120595,DP,OMF,9.60,110.75
INF205K01MQ6,120412,DP,OMF,9.08,141.18
INF917K01KW8,151126,DP,OMF,9.00,18.29
INF843K01013,140225,GR,OMF,9.72,107.43
INF174KA1EK3,147477,GR,OMF,9.00,27.11
INF740KA1LG1,145454,GR,OMF,9.00,48.16
INF109K01506,100363,GR,OMF,9.27,162.02
INF109K01E50,117619,DR,OMF,9.00,73.51
INF205K01DO0,107352,DP,OMF,9.08,117.56
INF336L01OL4,147290,GR,GMF,5.00,1415.51
INF109K017N4,120723,DR,OMF,9.00,63.48
INF917K01IL5,151128,DR,OMF,9.00,22.00
INF109K016N6,120723,DP,OMF,9.00,63.48
INF205K01DP7,107352,DR,OMF,9.08,117.56
INF277K01Z44,135797,GR,OMF,10.18,37.44
INF740KA1NQ6,147306,GR,OMF,9.00,22.01
INF179K01AP0,103131,GR,OMF,9.00,73.88
INF205K011T7,145139,GR,OMF,10.52,46.79
INF754K01JO4,146197,DP,OMF,9.07,45.74
INF179K01AO3,103130,DR,OMF,9.00,16.81
INF277K01EH1,101833,DP,OMF,9.00,136.30
INF760K01JT0,148884,GR,OMF,9.00,19.49
INF174K01EQ1,100300,DP,OMF,9.00,48.96
INF336L01OR1,147908,GR,OMF,9.00,1463.85
INF277K01931,100475,GR,OMF,9.00,504.94
INF251K01AX1,150210,DP,OMF,10.52,57.86
INF209KB1U76,148637,GR,OMF,9.00,18.96
INF277K01956,100415,GR,OMF,9.00,348.47
INF582M01DK6,142036,DP,OMF,9.00,18.93
INF336L01OW1,147907,GR,OMF,9.00,1441.78
INF760K01JQ6,148883,GR,OMF,9.00,21.09
INF209KB1U43,148635,GR,OMF,9.00,17.57
INF209KB1Y31,148919,DP,OMF,9.00,18.15
INF200K01VS4,120577,GR,OMF,9.00,177.28
INF277K01923,102036,DR,OMF,9.00,101.22
INF879O01043,143261,DP,GMF,10.00,1003.98
INF277K01NG4,119172,GR,OMF,9.00,402.53
INF251K01HO5,150211,DP,OMF,10.58,74.15
INF336L01OZ4,147916,DR,OMF,9.00,1029.25
INF760K01JV6,148885,DP,OMF,9.00,17.36
INF760K01167,102920,GR,OMF,9.00,250.98
INF582M01DJ8,142036,DR,OMF,9.00,18.93
INF174K01FI5,100265,GR,GMF,10.00,97.44
INF760K01068,106167,DP,OMF,9.00,91.56
INF760K01076,106167,DR,OMF,9.00,91.56
INF754K01JP1,146197,DR,OMF,9.07,45.74
INF582M01DI0,142035,GR,OMF,9.00,20.46
INF754K01MH2,142383,GR,OMF,10.12,31.34
INF760K01050,106166,GR,OMF,9.00,364.13
INF179KC1KA4,154179,GR,OMF,9.00,9.81
INF903J01G00,129211,DP,OMF,10.45,64.16
INF173K01361,149569,GR,OMF,9.00,495.00
INF740K01QB5,119029,DP,OMF,11.71,37.36
INF846K01VO3,135122,GR,OMF,9.00,22.88
INF109KC1LJ8,145075,DP,OMF,9.39,41.53
INF209KA1LC4,119606,DP,GMF,10.00,11.73
INF336L01CL9,120029,DR,OMF,9.79,39.62
INF579M01266,122715,GR,OMF,9.00,25.46
INF209K01EO0,105805,DP,OMF,10.18,39.38
INF209K01EP7,105805,DR,OMF,10.18,39.38
INF209K01EN2,105804,GR,OMF,9.66,95.15
INF663L01V49,148658,GR,OMF,9.00,16.48
INF740K01QA7,119028,GR,OMF,10.38,118.12
INF109K01415,100352,GR,OMF,9.00,421.66
INF336L01032,101593,DR,OMF,9.59,41.90
INF209KB1T79,148539,GR,OMF,9.00,30.20
INF843K01344,140229,GR,GMF,10.00,30.17
INF109K01Z14,120587,GR,OMF,9.00,468.55
INF200K01651,102504,DR,GMF,10.00,17.36
INF740K01276,106596,DR,OMF,16.28,29.85
INF277K019Z0,148949,DR,OMF,9.07,19.56
INF336L01CM7,120030,GR,OMF,9.00,529.59
INF200K01SH3,119707,GR,GMF,10.00,72.81
INF194K01Z44,118479,GR,OMF,9.00,89.38
INF194K01490,108800,DP,OMF,9.00,21.22
INF200K01CV8,106095,DR,OMF,9.00,45.64
INF179KC1BJ4,148987,GR,OMF,9.02,18.17
INF090I01858,100524,DP,OMF,9.53,37.22
INF200K01AP4,101003,DR,GMF,10.00,21.62
INF209KB1T46,148537,GR,OMF,9.00,27.91
INF251K01ON3,150250,GR,OMF,9.00,16.95
INF582M01BY1,129647,GR,OMF,10.65,56.78
INF903J01F68,129213,GR,OMF,9.59,103.69
INF200K01412,100645,DR,OMF,9.00,173.36
INF277K016A9,135812,GR,OMF,9.00,32.32
INF174V01507,142110,GR,OMF,9.59,41.80
INF200KA1S55,148683,GR,OMF,9.00,21.38
INF179K01574,102760,GR,OMF,9.00,231.24
INF109KC1LG4,145077,DP,OMF,9.46,38.19
INF173K01DA9,149661,GR,GMF,10.00,2446.01
INF209KB1O41,147410,DR,OMF,9.00,25.07
INF173K01CI4,149600,DP,OMF,9.00,24.71
INF173K01CJ2,149600,DR,OMF,9.00,24.71
